"filename", "language", "HTML", "CSS", "TypeScript", "JavaScript", "comment", "blank", "total"
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-currency-request\view-currency-request.component.ts", "TypeScript", 0, 0, 1297, 0, 698, 59, 2054
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-core\view-edited-core.component.css", "CSS", 0, 10, 0, 0, 0, 0, 10
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-core\view-edited-core.component.html", "HTML", 47, 0, 0, 0, 1, 6, 54
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-core\view-edited-core.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-core\view-edited-core.component.ts", "TypeScript", 0, 0, 576, 0, 99, 54, 729
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-nbe\view-edited-nbe.component.css", "CSS", 0, 10, 0, 0, 0, 0, 10
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-nbe\view-edited-nbe.component.html", "HTML", 52, 0, 0, 0, 0, 7, 59
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-nbe\view-edited-nbe.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-nbe\view-edited-nbe.component.ts", "TypeScript", 0, 0, 570, 0, 85, 47, 702
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-transaction\view-edited-transaction.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-transaction\view-edited-transaction.component.html", "HTML", 39, 0, 0, 0, 5, 4, 48
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-transaction\view-edited-transaction.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-edited-transaction\view-edited-transaction.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-matching-reason\view-matching-reason.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-matching-reason\view-matching-reason.component.html", "HTML", 228, 0, 0, 0, 33, 37, 298
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-matching-reason\view-matching-reason.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-matching-reason\view-matching-reason.component.ts", "TypeScript", 0, 0, 894, 0, 281, 43, 1218
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-transaction-history\view-transaction-history.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-transaction-history\view-transaction-history.component.html", "HTML", 255, 0, 0, 0, 90, 77, 422
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-transaction-history\view-transaction-history.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-transaction-history\view-transaction-history.component.ts", "TypeScript", 0, 0, 2620, 0, 866, 106, 3592
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-transacton\view-transacton.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-transacton\view-transacton.component.html", "HTML", 59, 0, 0, 0, 0, 0, 59
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-transacton\view-transacton.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-transacton\view-transacton.component.ts", "TypeScript", 0, 0, 37, 0, 0, 11, 48
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\guards\role-file-upload.guard.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\guards\role-file-upload.guard.ts", "TypeScript", 0, 0, 17, 0, 0, 3, 20
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\guards\role-user.guard.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\guards\role-user.guard.ts", "TypeScript", 0, 0, 17, 0, 0, 5, 22
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\account-payload.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\account-payload.ts", "TypeScript", 0, 0, 8, 0, 0, 1, 9
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\comment-payload.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\comment-payload.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\currency-request.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\currency-request.ts", "TypeScript", 0, 0, 7, 0, 0, 2, 9
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\edit-transaction-payload\edit-transaction-payload.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 10
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\edit-transaction-payload\reason_edit_delete.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 5
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\file-payload.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\file-payload.ts", "TypeScript", 0, 0, 13, 0, 0, 2, 15
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\general-search-payload.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\general-search-payload.ts", "TypeScript", 0, 0, 20, 0, 0, 5, 25
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\match-deatail-payload-core.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\match-deatail-payload-core.ts", "TypeScript", 0, 0, 12, 0, 0, 3, 15
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\match-deatail-payload.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\match-deatail-payload.ts", "TypeScript", 0, 0, 10, 0, 0, 1, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\recon\btb-ats.ts", "TypeScript", 0, 0, 38, 0, 0, 5, 43
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\recon\btb-core.ts", "TypeScript", 0, 0, 2, 0, 0, 1, 3
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\recon\erca-ats.ts", "TypeScript", 0, 0, 14, 0, 0, 1, 15
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\recon\erca-core.ts", "TypeScript", 0, 0, 2, 0, 0, 1, 3
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\recon\rtgs-ats.ts", "TypeScript", 0, 0, 29, 0, 0, 2, 31
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\recon\rtgs-core.ts", "TypeScript", 0, 0, 23, 0, 0, 1, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\remark-payload.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\remark-payload.ts", "TypeScript", 0, 0, 11, 0, 0, 3, 14
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\replay-remark-payload.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\replay-remark-payload.ts", "TypeScript", 0, 0, 6, 0, 0, 1, 7
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\specific-search-payload.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\specific-search-payload.ts", "TypeScript", 0, 0, 7, 0, 0, 3, 10
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\total-currency-remarks.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\total-currency-remarks.ts", "TypeScript", 0, 0, 3, 0, 0, 1, 4
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\totalPayload.ts", "TypeScript", 0, 0, 3, 0, 0, 1, 4
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\update-remark-payload.spec.ts", "TypeScript", 0, 0, 6, 0, 0, 2, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\payloads\update-remark-payload.ts", "TypeScript", 0, 0, 8, 0, 0, 2, 10
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\account.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\account.service.ts", "TypeScript", 0, 0, 90, 0, 9, 12, 111
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\btb-recon.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\btb-recon.service.ts", "TypeScript", 0, 0, 36, 0, 1, 4, 41
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\currency.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\currency.service.ts", "TypeScript", 0, 0, 43, 0, 9, 5, 57
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\dashboard\dashboard-service.service.spec.ts", "TypeScript", 0, 0, 12, 0, 1, 4, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\dashboard\dashboard.service.ts", "TypeScript", 0, 0, 21, 0, 3, 8, 32
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\recon-view.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\recon-view.service.ts", "TypeScript", 0, 0, 163, 0, 13, 19, 195
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\reconcile.service.spec.ts", "TypeScript", 0, 0, 12, 0, 1, 4, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\reconcile.service.ts", "TypeScript", 0, 0, 304, 0, 27, 35, 366
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\remark.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\remark.service.ts", "TypeScript", 0, 0, 64, 0, 4, 14, 82
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\request-view.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\request-view.service.ts", "TypeScript", 0, 0, 54, 0, 0, 13, 67
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\transaction-history-view.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\transaction-history-view.service.ts", "TypeScript", 0, 0, 51, 0, 9, 20, 80
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\upload\upload.service.spec.ts", "TypeScript", 0, 0, 12, 0, 1, 4, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\services\upload\upload.service.ts", "TypeScript", 0, 0, 84, 0, 6, 10, 100
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\app-routing.module.ts", "TypeScript", 0, 0, 373, 0, 23, 49, 445
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\app.component.css", "CSS", 0, 15, 0, 0, 0, 2, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\app.component.html", "HTML", 35, 0, 0, 0, 5, 4, 44
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\app.component.spec.ts", "TypeScript", 0, 0, 31, 0, 0, 5, 36
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\app.component.ts", "TypeScript", 0, 0, 133, 0, 29, 10, 172
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\app.module.ts", "TypeScript", 0, 0, 312, 0, 17, 34, 363
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\exceptions\exceptions.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\exceptions\exceptions.component.html", "HTML", 8, 0, 0, 0, 0, 0, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\exceptions\exceptions.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\exceptions\exceptions.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\footer\footer.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\footer\footer.component.html", "HTML", 13, 0, 0, 0, 4, 0, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\footer\footer.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\footer\footer.component.ts", "TypeScript", 0, 0, 9, 0, 0, 2, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\header\header.component.css", "CSS", 0, 67, 0, 0, 5, 5, 77
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\header\header.component.html", "HTML", 422, 0, 0, 0, 24, 49, 495
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\header\header.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\header\header.component.ts", "TypeScript", 0, 0, 867, 0, 126, 30, 1023
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\home.component.css", "CSS", 0, 4, 0, 0, 0, 1, 5
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\home.component.html", "HTML", 782, 0, 0, 0, 48, 9, 839
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\home.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\home.component.ts", "TypeScript", 0, 0, 1078, 0, 657, 75, 1810
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\leftside-menu\leftside-menu.component.css", "CSS", 0, 8, 0, 0, 16, 0, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\leftside-menu\leftside-menu.component.html", "HTML", 202, 0, 0, 0, 162, 36, 400
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\leftside-menu\leftside-menu.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\home\leftside-menu\leftside-menu.component.ts", "TypeScript", 0, 0, 42, 0, 113, 15, 170
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\ip-users\ip-users.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\ip-users\ip-users.component.html", "HTML", 8, 0, 0, 0, 0, 0, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\ip-users\ip-users.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\ip-users\ip-users.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\log-info\log-info.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\log-info\log-info.component.html", "HTML", 8, 0, 0, 0, 0, 0, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\log-info\log-info.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\log-info\log-info.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\navigator-upper\navigator-upper.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\navigator-upper\navigator-upper.component.html", "HTML", 7, 0, 0, 0, 0, 2, 9
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\navigator-upper\navigator-upper.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\navigator-upper\navigator-upper.component.ts", "TypeScript", 0, 0, 43, 0, 2, 7, 52
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\timeline\timeline.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\timeline\timeline.component.html", "HTML", 8, 0, 0, 0, 0, 0, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\timeline\timeline.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\components\timeline\timeline.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\guards\roles_guard\role-admin.guard.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\guards\roles_guard\role-admin.guard.ts", "TypeScript", 0, 0, 29, 0, 0, 2, 31
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\guards\roles_guard\role-student.guard.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\guards\roles_guard\role-student.guard.ts", "TypeScript", 0, 0, 29, 0, 0, 2, 31
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\guards\roles_guard\role-teacher-student.guard.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\guards\roles_guard\role-teacher-student.guard.ts", "TypeScript", 0, 0, 30, 0, 0, 2, 32
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\guards\roles_guard\role-teacher.guard.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\guards\roles_guard\role-teacher.guard.ts", "TypeScript", 0, 0, 29, 0, 0, 2, 31
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\c\loadScripts.ts", "TypeScript", 0, 0, 35, 0, 9, 2, 46
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\landing-page\landing-page-header\landing-page-header.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\landing-page\landing-page-header\landing-page-header.component.html", "HTML", 1, 0, 0, 0, 0, 1, 2
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\landing-page\landing-page-header\landing-page-header.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\landing-page\landing-page-header\landing-page-header.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\landing-page\landing-page.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\landing-page\landing-page.component.html", "HTML", 195, 0, 0, 0, 11, 22, 228
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\landing-page\landing-page.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\landing-page\landing-page.component.ts", "TypeScript", 0, 0, 20, 0, 1, 3, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\services\auth-service.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\services\auth-service.service.ts", "TypeScript", 0, 0, 247, 0, 9, 15, 271
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\services\util-service\util.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\services\util-service\util.service.ts", "TypeScript", 0, 0, 20, 0, 0, 3, 23
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\animations.ts", "TypeScript", 0, 0, 13, 0, 11, 2, 26
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\chart_js\chart-utils.min.js", "JavaScript", 0, 0, 0, 1, 1, 0, 2
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\interceptors\http-client-interceptor.ts", "TypeScript", 0, 0, 36, 0, 5, 3, 44
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\page-not-found\page-not-found.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\page-not-found\page-not-found.component.html", "HTML", 23, 0, 0, 0, 13, 3, 39
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\page-not-found\page-not-found.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\page-not-found\page-not-found.component.ts", "TypeScript", 0, 0, 20, 0, 0, 2, 22
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\payloads\Add-assignment\assignment-payload-toAdd.ts", "TypeScript", 0, 0, 7, 0, 0, 1, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\payloads\Auth\check-subject-payload.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 3
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\payloads\Auth\check-username-payload.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 3
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\payloads\Auth\jwt-aut-response-payload.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 12
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\payloads\Auth\login-payload.ts", "TypeScript", 0, 0, 7, 0, 0, 1, 8
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\payloads\Auth\logout-payload.ts", "TypeScript", 0, 0, 4, 0, 0, 1, 5
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\payloads\Auth\register-payload.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\payloads\Auth\subjects.payload.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 5
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\terms-and-conditions\terms-and-conditions.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\terms-and-conditions\terms-and-conditions.component.html", "HTML", 279, 0, 0, 0, 0, 13, 292
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\terms-and-conditions\terms-and-conditions.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\terms-and-conditions\terms-and-conditions.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\utils.ts", "TypeScript", 0, 0, 0, 0, 70, 5, 75
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\validators\cd_cr_validator.ts", "TypeScript", 0, 0, 16, 0, 0, 2, 18
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\validators\greater_than_0_validator.ts", "TypeScript", 0, 0, 15, 0, 0, 2, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\validators\password_match_validator.ts", "TypeScript", 0, 0, 16, 0, 1, 2, 19
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\utils_\validators\validator_password_strength.ts", "TypeScript", 0, 0, 13, 0, 7, 7, 27
"Total", "-", 14139, 3199, 82850, 1, 20218, 6947, 127354
